name;brand;pvp;description;image
AJ-NVR216-HAC-AI-16P-S-B;AJAX;784.56;Grabador NVR Superior - 16 canales | 16 puertos PoE IEEE802.3af/at - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | RJ45 | HDMI - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC-AI-16P-S-B/AJ-NVR216-HAC-AI-16P-S-B.png
AJ-NVR216-HAC-AI-16P-S-W;AJAX;784.56;Grabador NVR Superior - 16 canales | 16 puertos PoE IEEE802.3af/at - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | RJ45 | HDMI - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC-AI-16P-S-W/AJ-NVR216-HAC-AI-16P-S-W.png
AJ-NVR216-HAC-AI-8P-S-B;AJAX;650.54;Grabador NVR Superior - 16 canales | 8 puertos PoE IEEE802.3af/at - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | RJ45 | HDMI - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC-AI-8P-S-B/AJ-NVR216-HAC-AI-8P-S-B.png
AJ-NVR216-HAC-AI-8P-S-W;AJAX;650.54;Grabador NVR Superior - 16 canales | 8 puertos PoE IEEE802.3af/at - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | RJ45 | HDMI - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC-AI-8P-S-W/AJ-NVR216-HAC-AI-8P-S-W.png
AJ-NVR216-HAC-B;AJAX;456.92;Grabador NVR - 16 canales | HDMI - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP - Ancho de banda 160Mbps | Protección IP20 - Espacio para 2HDD de hasta 16 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC-B/AJ-NVR216-HAC-B.png
AJ-NVR216-HAC-W;AJAX;456.92;Grabador NVR - 16 canales | HDMI - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP - Ancho de banda 160Mbps | Protección IP20 - Espacio para 2HDD de hasta 16 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC-W/AJ-NVR216-HAC-W.png
AJ-NVR216-HAC2G-AI-S-B;AJAX;516.52;Grabador NVR Superior - 16 canales | HDMI - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | 2 × RJ45 - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC2G-AI-S-B/AJ-NVR216-HAC2G-AI-S-B.png
AJ-NVR216-HAC2G-AI-S-W;AJAX;516.52;Grabador NVR Superior - 16 canales | HDMI - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | 2 × RJ45 - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR216-HAC2G-AI-S-W/AJ-NVR216-HAC2G-AI-S-W.png
AJ-NVR232-HAC-AI-16P-S-B;AJAX;1059.12;Grabador NVR Superior - 32 canales | 16 puertos PoE IEEE802.3af/at - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | RJ45 | HDMI - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR232-HAC-AI-16P-S-B/AJ-NVR232-HAC-AI-16P-S-B.png
AJ-NVR232-HAC-AI-16P-S-W;AJAX;1059.12;Grabador NVR Superior - 32 canales | 16 puertos PoE IEEE802.3af/at - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | RJ45 | HDMI - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR232-HAC-AI-16P-S-W/AJ-NVR232-HAC-AI-16P-S-W.png
AJ-NVR232-HAC2G-AI-S-B;AJAX;697.3;Grabador NVR Superior - 32 canales | HDMI - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | 2 × RJ45 - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR232-HAC2G-AI-S-B/AJ-NVR232-HAC2G-AI-S-B.png
AJ-NVR232-HAC2G-AI-S-W;AJAX;697.3;Grabador NVR Superior - 32 canales | HDMI - Compresión H.265/H.264 | JetSparrow - Resolución hasta 12MP | IA | 2 × RJ45 - Ancho de banda 384Mbps | Protección IP20 - Espacio para 2HDD de hasta 24 TB;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVR232-HAC2G-AI-S-W/AJ-NVR232-HAC2G-AI-S-W.png
AJ-NVRKIT108-2XBULLET-W;AJAX;703.48;Kit de videovigilancia Ajax - Grabador Ajax de 8 canales - 2 cámaras bullet de 5 Mpx Ajax - IR LEDs Alcance 50m, PoE 802.3at - Con Inteligencia Artificial - Compatible con ONVIF/RTSP;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVRKIT108-2XBULLET-W/AJ-NVRKIT108-2XBULLET-W.png
AJ-NVRKIT108-2XTURRET-W;AJAX;703.48;Kit de videovigilancia Ajax - Grabador Ajax de 8 canales - 2 cámaras turret de 5 Mpx Ajax - IR LEDs Alcance 50m, PoE 802.3at - Con Inteligencia Artificial - Compatible con ONVIF/RTSP;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVRKIT108-2XTURRET-W/AJ-NVRKIT108-2XTURRET-W.png
AJ-NVRKIT108B-2W;AJAX;600;Kit de videovigilancia Ajax - Grabador Ajax de 8 canales - 4 cámaras bullet WiFi de 2 Mpx Uniarch - Router WiFi de 4 puertos - Un disco duro de 1 TB - Integración por ONVIF;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVRKIT108B-2W/AJ-NVRKIT108B-2W.png
AJ-NVRKIT108T-4;AJAX;510.1;Kit de videovigilancia Ajax - Grabador Ajax de 8 canales - 4 cámaras turret de 4 Mpx Safire Smart DualLight - Switch PoE de 4 canales - Un disco duro de 1 TB - Integración por ONVIF;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-NVRKIT108T-4/AJ-NVRKIT108T-4.png
AJ-OCBRIDGEPLUS;AJAX;85.68;Módulo de integración - Dispositivos Ajax con central cableada - Hasta 100 dispositivos Ajax - 8 zonas de alarma para la central cableada - Tamper anti-apertura delantero y trasero - Software de gestión de dispositivos;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OCBRIDGEPLUS/AJ-OCBRIDGEPLUS.png
AJ-OUTDOORPROTECT-W;AJAX;240.72;Detector PIR exterior - Grado 2 - Doble sensor PIR - Inalámbrico 868 MHz Jeweller - Antimasking - Inmune a mascotas / Detección 15 m - Uso exterior IP55;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTDOORPROTECT-W/AJ-OUTDOORPROTECT-W.png
AJ-OUTDOORPROTECT-W-DUMMY;AJAX;36;Carcasa para detector de movimiento exterior - AJ-OUTDOORPROTECT-W - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTDOORPROTECT-W-DUMMY/AJ-OUTDOORPROTECT-W-DUMMY.png
AJ-OUTDOORPROTECT-W-LENS;AJAX;3;Lente para detector - AJ-OUTDOORPROTECT-W - Instalación sencilla - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTDOORPROTECT-W-LENS/AJ-OUTDOORPROTECT-W-LENS.png
AJ-OUTLETCORE-BASIC;AJAX;26.04;Enchufe básico tipo F - Alimentación 250 V AC 50/60 Hz - Hasta 3.6 kW (carga resistiva a 250 V) - Protección contra polvo y salpicaduras - Anti inserción de objetos - Sin control remoto;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTLETCORE-BASIC/AJ-OUTLETCORE-BASIC.png
AJ-OUTLETCORE-BASIC-VERT;AJAX;26.04;Enchufe básico vertical tipo F - Alimentación 250 V AC 50/60 Hz - Hasta 3.6 kW (carga resistiva a 250 V) - Protección contra polvo y salpicaduras - Anti inserción de objetos - Sin control remoto;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTLETCORE-BASIC-VERT/AJ-OUTLETCORE-BASIC-VERT.png
AJ-OUTLETCORE-LAN-B;AJAX;14.2;Enchufe Ethernet con dos puertos - Compatible con cables CAT.6 y CAT.5e - Transmisión de datos a alta velocidad - Requiere tapa: SOLOCOVER-LAN / SIDECOVER-LAN - CENTERCOVER-LAN - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTLETCORE-LAN-B/AJ-OUTLETCORE-LAN-B.png
AJ-OUTLETCORE-LAN-W;AJAX;14.2;Enchufe Ethernet con dos puertos - Compatible con cables CAT.6 y CAT.5e - Transmisión de datos a alta velocidad - Requiere tapa: SOLOCOVER-LAN / SIDECOVER-LAN - CENTERCOVER-LAN - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTLETCORE-LAN-W/AJ-OUTLETCORE-LAN-W.png
AJ-OUTLETCORE-SMART;AJAX;65.04;Relé para enchufe inteligente tipo F - Inalámbrico 868 MHz Jeweller - Alcance de comunicación hasta 1100 m - Alimentación 230 V AC 50 Hz - Control a través de un móvil o manualmente - Monitor de consumo eléctrico;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-OUTLETCORE-SMART/AJ-OUTLETCORE-SMART.png
AJ-PASS-B;AJAX;5.8;Tarjeta de acceso sin contacto - Tecnología Mifare DESFire® - Compatible con KeyPad Plus, KeyPad TouchScreen y - KeyPad Outdoor - Máxima seguridad y rápida identificación de usuarios - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-PASS-B/AJ-PASS-B.png
AJ-PASS-W;AJAX;5.8;Tarjeta de acceso sin contacto - Tecnología Mifare DESFire® - Compatible con KeyPad Plus, KeyPad TouchScreen y - KeyPad Outdoor - Máxima seguridad y rápida identificación de usuarios - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-PASS-W/AJ-PASS-W.png
AJ-POLO-L;AJAX;59;Polo talla L - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-POLO-L/AJ-POLO-L.png
AJ-POLO-M;AJAX;62;Polo talla M - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-POLO-M/AJ-POLO-M.png
AJ-POLO-S;AJAX;59;Polo talla S - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-POLO-S/AJ-POLO-S.png
AJ-POLO-XL;AJAX;62;Polo talla XL - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-POLO-XL/AJ-POLO-XL.png
AJ-POLO-XXL;AJAX;59;Polo talla XXL - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-POLO-XXL/AJ-POLO-XXL.png
AJ-REEDSWITCH;AJAX;2.22;Pack de 25 Reed Switch - AJ-DOORPROTECT-W/B - AJ-DOORPROTECTPLUS-W/B;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-REEDSWITCH/AJ-REEDSWITCH.png
AJ-RELAY;AJAX;55.62;Relé de control remoto - Contacto seco (libre de tensión) - Inalámbrico 868 MHz Jeweller - Alcance hasta 1000 m - Alimentación entrada 7~24VDC - Instalación en cajas de mecanismo estándar;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-RELAY/AJ-RELAY.png
AJ-REPAIRKITHUB-W;AJAX;30;Carcasa para panel - Hubs compatibles: AJ-HUB-W, AJ-HUBPLUS-W - Repetidores compatibles: AJ-REX-W y AJ-REX2-W - Instalación sencilla - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-REPAIRKITHUB-W/AJ-REPAIRKITHUB-W.png
AJ-REX-B;AJAX;159.12;Repetidor inalámbrico - Grado 2 - Conexión vía radio - Inalámbrico 868 MHz Jeweller - Hasta 200 dispositivos según modelo Hub - Batería respaldo hasta 35 horas - Tamper Antisabotaje;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-REX-B/AJ-REX-B.png
AJ-REX-W;AJAX;159.12;Repetidor inalámbrico - Grado 2 - Conexión vía radio - Inalámbrico 868 MHz Jeweller - Hasta 200 dispositivos según modelo Hub - Batería respaldo hasta 35 horas - Tamper antisabotaje;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-REX-W/AJ-REX-W.png
AJ-REX2-B;AJAX;236.64;Repetidor - Certificado NFA2P y grado 2 - Conexión vía radio y Ethernet - Inalámbrico 868 MHz Jeweller y Wings - Compatible con fotodetectores - Hasta 200 dispositivos según modelo Hub - Batería respaldo hasta 38 horas;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-REX2-B/AJ-REX2-B.png
AJ-REX2-W-NF;AJAX;232;Repetidor - Certificado NFA2P y grado 2 - Conexión vía radio y Ethernet - Inalámbrico 868 MHz Jeweller y Wings - Compatible con fotodetectores - Hasta 200 dispositivos según modelo Hub - Batería respaldo hasta 38 horas;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-REX2-W-NF/AJ-REX2-W-NF.png
AJ-SIDEBUTTON-1G2W-B;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G/ -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color negro - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-B/AJ-SIDEBUTTON-1G2W-B.png
AJ-SIDEBUTTON-1G2W-B-VERT;AJAX;11.56;Panel táctil para un interruptor de luz vertical - Compatibilidad AJ-LIGHTCORE-1G-VERT / -2W-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color negro - Ajax - LightSwitch SideButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-B-VERT/AJ-SIDEBUTTON-1G2W-B-VERT.png
AJ-SIDEBUTTON-1G2W-FOG;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G / -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color niebla - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-FOG/AJ-SIDEBUTTON-1G2W-FOG.png
AJ-SIDEBUTTON-1G2W-GRA;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G / -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color grafito - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-GRA/AJ-SIDEBUTTON-1G2W-GRA.png
AJ-SIDEBUTTON-1G2W-GRE;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G / -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color gris - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-GRE/AJ-SIDEBUTTON-1G2W-GRE.png
AJ-SIDEBUTTON-1G2W-IVO;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G / -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color marfil - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-IVO/AJ-SIDEBUTTON-1G2W-IVO.png
AJ-SIDEBUTTON-1G2W-OLI;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G / -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color oliva - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-OLI/AJ-SIDEBUTTON-1G2W-OLI.png
AJ-SIDEBUTTON-1G2W-OYS;AJAX;11.56;Panel táctil para un interruptor de luz - Compatible con AJ-LIGHTCORE-1G /-2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color ostra - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-OYS/AJ-SIDEBUTTON-1G2W-OYS.png
AJ-SIDEBUTTON-1G2W-W;AJAX;11.56;Panel táctil para un interruptor de luz - Compatibilidad con AJ-LIGHTCORE-1G / -2W - Retroiluminación LED - Panel táctil lateral sin contacto - Color blanco - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-W/AJ-SIDEBUTTON-1G2W-W.png
AJ-SIDEBUTTON-1G2W-W-VERT;AJAX;11.56;Panel táctil para un interruptor de luz vertical - Compatibilidad AJ-LIGHTCORE-1G-VERT / -2W-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color blanco - Ajax - LightSwitch SideButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-1G2W-W-VERT/AJ-SIDEBUTTON-1G2W-W-VERT.png
AJ-SIDEBUTTON-2G-B;AJAX;12.48;Panel táctil para un interruptor doble de luz - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color negro - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-B/AJ-SIDEBUTTON-2G-B.png
AJ-SIDEBUTTON-2G-B-VERT;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color negro - Ajax - LightSwitch SideButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-B-VERT/AJ-SIDEBUTTON-2G-B-VERT.png
AJ-SIDEBUTTON-2G-FOG;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color niebla - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-FOG/AJ-SIDEBUTTON-2G-FOG.png
AJ-SIDEBUTTON-2G-GRA;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color grafito - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-GRA/AJ-SIDEBUTTON-2G-GRA.png
AJ-SIDEBUTTON-2G-GRE;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color gris - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-GRE/AJ-SIDEBUTTON-2G-GRE.png
AJ-SIDEBUTTON-2G-IVO;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color marfil - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-IVO/AJ-SIDEBUTTON-2G-IVO.png
AJ-SIDEBUTTON-2G-OLI;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color oliva - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-OLI/AJ-SIDEBUTTON-2G-OLI.png
AJ-SIDEBUTTON-2G-OLI-VERT;AJAX;12.48;Panel táctil para interruptor doble vertical - Compatible con AJ-LIGHTCORE-2G-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color oliva - Ajax - LightSwitch SideButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-OLI-VERT/AJ-SIDEBUTTON-2G-OLI-VERT.png
AJ-SIDEBUTTON-2G-OYS;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color ostra - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-OYS/AJ-SIDEBUTTON-2G-OYS.png
AJ-SIDEBUTTON-2G-W;AJAX;12.48;Panel táctil para interruptor de luz doble - Compatible con AJ-LIGHTCORE-2G - Retroiluminación LED - Panel táctil lateral sin contacto - Color blanco - Ajax - LightSwitch SideButton;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-W/AJ-SIDEBUTTON-2G-W.png
AJ-SIDEBUTTON-2G-W-VERT;AJAX;12.48;Panel táctil para interruptor doble vertical - Compatible con AJ-LIGHTCORE-2G-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color blanco - Ajax - LightSwitch SideButton Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-2G-W-VERT/AJ-SIDEBUTTON-2G-W-VERT.png
AJ-SIDEBUTTON-DIMMER-B;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color negro - Ajax - LightSwitch SideButton (Dimmer);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-DIMMER-B/AJ-SIDEBUTTON-DIMMER-B.png
AJ-SIDEBUTTON-DIMMER-B-VERT;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color negro - Ajax - LightSwitch SideButton (Dimmer) Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-DIMMER-B-VERT/AJ-SIDEBUTTON-DIMMER-B-VERT.png
AJ-SIDEBUTTON-DIMMER-W;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER - Retroiluminación LED - Panel táctil lateral sin contacto - Color blanco - Ajax - LightSwitch SideButton (Dimmer);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-DIMMER-W/AJ-SIDEBUTTON-DIMMER-W.png
AJ-SIDEBUTTON-DIMMER-W-VERT;AJAX;44.78;Panel táctil para interruptor de luz regulable - Compatible con AJ-LIGHTCORE-DIMMER-VERT - Retroiluminación LED - Panel táctil lateral sin contacto - Color blanco - Ajax - LightSwitch SideButton (Dimmer) Vertical;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDEBUTTON-DIMMER-W-VERT/AJ-SIDEBUTTON-DIMMER-W-VERT.png
AJ-SIDECOVER-B;AJAX;13.08;Tapa lateral para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDECOVER-B/AJ-SIDECOVER-B.png
AJ-SIDECOVER-CP-W;AJAX;6.72;Tapa lateral de la caja de montaje - Necesita AJ-COVERHOLDER-COVERPLATE - Combinable con interruptores y enchufes Ajax - Color blanco - Ajax - SideCover (CP);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDECOVER-CP-W/AJ-SIDECOVER-CP-W.png
AJ-SIDECOVER-FOG;AJAX;13.08;Tapa lateral para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color niebla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDECOVER-FOG/AJ-SIDECOVER-FOG.png
AJ-SIDECOVER-GRA;AJAX;13.08;Tapa lateral para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color grafito;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDECOVER-GRA/AJ-SIDECOVER-GRA.png
AJ-SIDECOVER-GRE;AJAX;13.08;Tapa lateral para enchufe básico tipo F - Compatible con AJ-OUTLETCORE-BASIC - Protección contra polvo, salpicaduras, objetos - Sin monitorizacion de consumo - Sin control remoto - Color gris;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-SIDECOVER-GRE/AJ-SIDECOVER-GRE.png
